timestamp,sim_time,active_targets,interceptors,system_load
2026-04-04T18:28:28.093672,50.0,0,0,0.0
2026-04-04T18:28:28.595397,51.0,0,0,0.0
2026-04-04T18:28:29.096951,52.0,0,0,0.0
2026-04-04T18:28:29.598744,53.0,0,0,0.0
2026-04-04T18:28:30.099073,54.0,0,0,0.0
2026-04-04T18:28:30.602574,55.0,0,0,0.0
2026-04-04T18:28:31.104086,56.0,0,0,0.0
2026-04-04T18:28:31.605774,57.0,0,0,0.0
2026-04-04T18:28:32.107701,58.0,0,0,0.0
2026-04-04T18:28:32.607913,59.0,0,0,0.0
2026-04-04T18:28:33.110774,60.0,0,0,0.0
2026-04-04T18:28:33.611070,61.0,0,0,0.0
2026-04-04T18:28:34.113445,62.0,0,0,0.0
2026-04-04T18:28:34.614821,63.0,0,0,0.0
2026-04-04T18:28:35.115130,64.0,0,0,0.0
2026-04-04T18:28:35.616703,65.0,0,0,0.0
2026-04-04T18:28:36.119940,66.0,0,0,0.0
2026-04-04T18:28:36.621562,67.0,0,0,0.0
2026-04-04T18:28:37.123038,68.0,0,0,0.0
2026-04-04T18:28:37.623578,69.0,0,0,0.0
2026-04-04T18:28:38.126366,70.0,0,0,0.0
2026-04-04T18:28:38.627603,71.0,0,0,0.0
2026-04-04T18:28:39.128913,72.0,0,0,0.0
2026-04-04T18:28:39.630541,73.0,0,0,0.0
2026-04-04T18:28:40.130754,74.0,0,0,0.0
2026-04-04T18:28:40.632550,75.0,0,0,0.0
2026-04-04T18:28:41.135908,76.0,0,0,0.0
2026-04-04T18:28:41.637280,77.0,0,0,0.0
2026-04-04T18:28:42.138530,78.0,0,0,0.0
2026-04-04T18:28:42.640137,79.0,0,0,0.0
2026-04-04T18:28:43.141374,80.0,0,0,0.0
2026-04-04T18:28:43.642759,81.0,0,0,0.0
2026-04-04T18:28:44.144067,82.0,0,0,0.0
2026-04-04T18:28:44.645693,83.0,0,0,0.0
2026-04-04T18:28:45.147566,84.0,0,0,0.0
2026-04-04T18:28:45.649204,85.0,0,0,0.0
2026-04-04T18:28:46.151569,86.0,0,0,0.0
2026-04-04T18:28:46.653279,87.0,0,0,0.0
2026-04-04T18:28:47.154697,88.0,0,0,0.0
2026-04-04T18:28:47.654983,89.0,0,0,0.0
2026-04-04T18:28:48.158480,90.0,0,0,0.0
2026-04-04T18:28:48.659833,91.0,0,0,0.0
2026-04-04T18:28:49.161190,92.0,0,0,0.0
2026-04-04T18:28:49.662541,93.0,0,0,0.0
2026-04-04T18:28:50.163889,94.0,0,0,0.0
2026-04-04T18:28:50.665130,95.0,0,0,0.0
2026-04-04T18:28:51.167041,96.0,0,0,0.0
2026-04-04T18:28:51.668904,97.0,0,0,0.0
2026-04-04T18:28:52.170442,98.0,0,0,0.0
2026-04-04T18:28:52.671974,99.0,0,0,0.0
2026-04-04T18:28:53.172257,100.0,0,0,0.0
2026-04-04T18:28:53.674199,101.0,0,0,0.0
2026-04-04T18:28:54.177424,102.0,0,0,0.0
2026-04-04T18:28:54.678739,103.0,0,0,0.0
2026-04-04T18:28:55.180068,104.0,0,0,0.0
2026-04-04T18:28:55.681961,105.0,0,0,0.0
2026-04-04T18:28:56.182776,106.0,0,0,0.0
2026-04-04T18:28:56.684675,107.0,0,0,0.0
2026-04-04T18:28:57.187475,108.0,0,0,0.0
2026-04-04T18:28:57.688785,109.0,0,0,0.0
2026-04-04T18:28:58.190095,110.0,0,0,0.0
2026-04-04T18:28:58.691391,111.0,0,0,0.0
2026-04-04T18:28:59.191714,112.0,0,0,0.0
2026-04-04T18:28:59.692988,113.0,0,0,0.0
2026-04-04T18:29:00.195413,114.0,0,0,0.0
2026-04-04T18:29:00.697116,115.0,0,0,0.0
2026-04-04T18:29:01.197502,116.0,0,0,0.0
2026-04-04T18:29:01.701814,117.0,0,0,0.0
2026-04-04T18:29:02.203617,118.0,0,0,0.0
2026-04-04T18:29:02.705182,119.0,0,0,0.0
2026-04-04T18:29:03.205504,120.0,0,0,0.0
2026-04-04T18:29:03.707883,121.0,0,0,0.0
2026-04-04T18:29:04.209314,122.0,0,0,0.0
2026-04-04T18:29:04.710434,123.0,0,0,0.0
2026-04-04T18:29:05.212146,124.0,0,0,0.0
2026-04-04T18:29:05.712948,125.0,0,0,0.0
2026-04-04T18:29:06.217240,126.0,0,0,0.0
2026-04-04T18:29:06.718787,127.0,0,0,0.0
2026-04-04T18:29:07.220512,128.0,0,0,0.0
2026-04-04T18:29:07.720805,129.0,0,0,0.0
2026-04-04T18:29:08.222258,130.0,0,0,0.0
2026-04-04T18:29:08.724580,131.0,0,0,0.0
2026-04-04T18:29:09.224934,132.0,0,0,0.0
2026-04-04T18:29:09.727450,133.0,0,0,0.0
2026-04-04T18:29:10.228873,134.0,0,0,0.0
2026-04-04T18:29:10.730216,135.0,0,0,0.0
2026-04-04T18:29:11.230612,136.0,0,0,0.0
2026-04-04T18:29:11.734047,137.0,0,0,0.0
2026-04-04T18:29:12.235763,138.0,0,0,0.0
2026-04-04T18:29:12.737027,139.0,0,0,0.0
2026-04-04T18:29:13.237367,140.0,0,0,0.0
2026-04-04T18:29:13.740697,141.0,0,0,0.0
2026-04-04T18:29:14.240957,142.0,0,0,0.0
2026-04-04T18:29:14.742395,143.0,0,0,0.0
2026-04-04T18:29:15.243908,144.0,0,0,0.0
2026-04-04T18:29:15.745357,145.0,0,0,0.0
2026-04-04T18:29:16.246602,146.0,0,0,0.0
2026-04-04T18:29:16.748151,147.0,0,0,0.0
2026-04-04T18:29:17.251683,148.0,0,0,0.0
2026-04-04T18:29:17.753241,149.0,0,0,0.0
2026-04-04T18:29:18.253529,150.0,0,0,0.0
2026-04-04T18:29:18.756320,151.0,0,0,0.0
2026-04-04T18:29:19.256601,152.0,0,0,0.0
2026-04-04T18:29:19.758340,153.0,0,0,0.0
2026-04-04T18:29:20.261102,154.0,0,0,0.0
2026-04-04T18:29:20.762773,155.0,0,0,0.0
2026-04-04T18:29:21.264607,156.0,0,0,0.0
2026-04-04T18:29:21.764999,157.0,0,0,0.0
2026-04-04T18:29:22.267391,158.0,0,0,0.0
2026-04-04T18:29:22.770686,159.0,0,0,0.0
2026-04-04T18:29:23.270991,160.0,0,0,0.0
2026-04-04T18:29:23.773287,161.0,0,0,0.0
2026-04-04T18:29:24.274570,162.0,0,0,0.0
2026-04-04T18:29:24.776316,163.0,0,0,0.0
2026-04-04T18:29:25.277596,164.0,0,0,0.0
2026-04-04T18:29:25.778982,165.0,0,0,0.0
2026-04-04T18:29:26.281001,166.0,0,0,0.0
2026-04-04T18:29:26.781564,167.0,0,0,0.0
2026-04-04T18:29:27.285948,168.0,0,0,0.0
2026-04-04T18:29:27.787519,169.0,0,0,0.0
2026-04-04T18:29:28.287791,170.0,0,0,0.0
2026-04-04T18:29:28.791101,171.0,0,0,0.0
2026-04-04T18:29:29.292571,172.0,0,0,0.0
2026-04-04T18:29:29.794044,173.0,0,0,0.0
2026-04-04T18:29:30.294346,174.0,0,0,0.0
2026-04-04T18:29:30.796931,175.0,0,0,0.0
2026-04-04T18:29:31.298610,176.0,0,0,0.0
2026-04-04T18:29:31.800343,177.0,0,0,0.0
2026-04-04T18:29:32.300672,178.0,0,0,0.0
2026-04-04T18:29:32.802114,179.0,0,0,0.0
2026-04-04T18:29:33.304996,180.0,0,0,0.0
2026-04-04T18:29:33.805289,181.0,0,0,0.0
2026-04-04T18:29:34.307397,182.0,0,0,0.0
2026-04-04T18:29:34.811147,183.0,0,0,0.0
2026-04-04T18:29:35.313008,184.0,0,0,0.0
2026-04-04T18:29:35.815043,185.0,0,0,0.0
2026-04-04T18:29:36.317346,186.0,0,0,0.0
2026-04-04T18:29:36.817777,187.0,0,0,0.0
2026-04-04T18:29:37.321112,188.0,0,0,0.0
2026-04-04T18:29:37.822988,189.0,0,0,0.0
2026-04-04T18:29:38.324928,190.0,0,0,0.0
2026-04-04T18:29:38.826350,191.0,0,0,0.0
2026-04-04T18:29:39.327667,192.0,0,0,0.0
2026-04-04T18:29:39.829598,193.0,0,0,0.0
2026-04-04T18:29:40.331997,194.0,0,0,0.0
2026-04-04T18:29:40.834322,195.0,0,0,0.0
2026-04-04T18:29:41.336196,196.0,0,0,0.0
2026-04-04T18:29:41.838210,197.0,0,0,0.0
2026-04-04T18:29:42.339551,198.0,0,0,0.0
2026-04-04T18:29:42.839780,199.0,0,0,0.0
2026-04-04T18:29:43.342913,200.0,0,0,0.0
2026-04-04T18:29:43.844374,201.0,0,0,0.0
2026-04-04T18:29:44.345734,202.0,0,0,0.0
2026-04-04T18:29:44.847206,203.0,0,0,0.0
2026-04-04T18:29:45.349381,204.0,0,0,0.0
2026-04-04T18:29:45.850985,205.0,0,0,0.0
2026-04-04T18:29:46.352645,206.0,0,0,0.0
2026-04-04T18:29:46.852990,207.0,0,0,0.0
2026-04-04T18:29:47.355643,208.0,0,0,0.0
2026-04-04T18:29:47.857076,209.0,0,0,0.0
2026-04-04T18:29:48.358440,210.0,0,0,0.0
2026-04-04T18:29:48.860020,211.0,0,0,0.0
2026-04-04T18:29:49.361705,212.0,0,0,0.0
2026-04-04T18:29:49.863393,213.0,0,0,0.0
2026-04-04T18:29:50.363895,214.0,0,0,0.0
2026-04-04T18:29:50.867277,215.0,0,0,0.0
2026-04-04T18:29:51.368838,216.0,0,0,0.0
2026-04-04T18:29:51.870216,217.0,0,0,0.0
2026-04-04T18:29:52.371762,218.0,0,0,0.0
2026-04-04T18:29:52.872044,219.0,0,0,0.0
2026-04-04T18:29:53.373894,220.0,0,0,0.0
2026-04-04T18:29:53.875578,221.0,0,0,0.0
2026-04-04T18:29:54.376982,222.0,0,0,0.0
2026-04-04T18:29:54.878425,223.0,0,0,0.0
2026-04-04T18:29:55.382142,224.0,0,0,0.0
2026-04-04T18:29:55.883612,225.0,0,0,0.0
2026-04-04T18:29:56.385181,226.0,0,0,0.0
2026-04-04T18:29:56.887088,227.0,0,0,0.0
2026-04-04T18:29:57.388460,228.0,0,0,0.0
2026-04-04T18:29:57.890003,229.0,0,0,0.0
2026-04-04T18:29:58.391991,230.0,0,0,0.0
2026-04-04T18:29:58.893394,231.0,0,0,0.0
2026-04-04T18:29:59.395094,232.0,0,0,0.0
2026-04-04T18:29:59.896616,233.0,0,0,0.0
2026-04-04T18:30:00.397027,234.0,0,0,0.0
2026-04-04T18:30:00.899180,235.0,0,0,0.0
2026-04-04T18:30:01.402692,236.0,0,0,0.0
2026-04-04T18:30:01.903092,237.0,0,0,0.0
2026-04-04T18:30:02.406361,238.0,0,0,0.0
2026-04-04T18:30:02.907862,239.0,0,0,0.0
2026-04-04T18:30:03.409424,240.0,0,0,0.0
2026-04-04T18:30:03.910754,241.0,0,0,0.0
2026-04-04T18:30:04.412399,242.0,0,0,0.0
2026-04-04T18:30:04.914716,243.0,0,0,0.0
2026-04-04T18:30:05.416766,244.0,0,0,0.0
2026-04-04T18:30:05.918439,245.0,0,0,0.0
2026-04-04T18:30:06.420321,246.0,0,0,0.0
2026-04-04T18:30:06.921906,247.0,0,0,0.0
2026-04-04T18:30:07.422229,248.0,0,0,0.0
2026-04-04T18:30:07.923494,249.0,0,0,0.0
2026-04-04T18:30:08.424839,250.0,0,0,0.0
2026-04-04T18:30:08.927597,251.0,0,0,0.0
2026-04-04T18:30:09.430172,252.0,0,0,0.0
2026-04-04T18:30:09.932301,253.0,0,0,0.0
2026-04-04T18:30:10.432654,254.0,0,0,0.0
2026-04-04T18:30:10.936089,255.0,0,0,0.0
2026-04-04T18:30:11.437546,256.0,0,0,0.0
2026-04-04T18:30:11.939820,257.0,0,0,0.0
2026-04-04T18:30:12.441823,258.0,0,0,0.0
2026-04-04T18:30:12.943575,259.0,0,0,0.0
2026-04-04T18:30:13.445009,260.0,0,0,0.0
2026-04-04T18:30:13.945502,261.0,0,0,0.0
2026-04-04T18:30:14.449441,262.0,0,0,0.0
2026-04-04T18:30:14.950962,263.0,0,0,0.0
2026-04-04T18:30:15.452894,264.0,0,0,0.0
2026-04-04T18:30:15.953223,265.0,0,0,0.0
2026-04-04T18:30:16.456869,266.0,0,0,0.0
2026-04-04T18:30:16.958466,267.0,0,0,0.0
2026-04-04T18:30:17.460171,268.0,0,0,0.0
2026-04-04T18:30:17.961581,269.0,0,0,0.0
2026-04-04T18:30:18.463678,270.0,0,0,0.0
2026-04-04T18:30:18.966151,271.0,0,0,0.0
2026-04-04T18:30:19.467599,272.0,0,0,0.0
2026-04-04T18:30:19.969094,273.0,0,0,0.0
2026-04-04T18:30:20.469462,274.0,0,0,0.0
2026-04-04T18:30:20.972491,275.0,0,0,0.0
2026-04-04T18:30:21.474065,276.0,0,0,0.0
2026-04-04T18:30:21.975356,277.0,0,0,0.0
2026-04-04T18:30:22.477150,278.0,0,0,0.0
2026-04-04T18:30:22.979612,279.0,0,0,0.0
2026-04-04T18:30:23.481224,280.0,0,0,0.0
2026-04-04T18:30:23.982865,281.0,0,0,0.0
2026-04-04T18:30:24.484693,282.0,0,0,0.0
2026-04-04T18:30:24.986208,283.0,0,0,0.0
2026-04-04T18:30:25.487896,284.0,0,0,0.0
2026-04-04T18:30:25.988278,285.0,0,0,0.0
2026-04-04T18:30:26.491249,286.0,0,0,0.0
2026-04-04T18:30:26.992864,287.0,0,0,0.0
2026-04-04T18:30:27.494327,288.0,0,0,0.0
2026-04-04T18:30:27.997115,289.0,0,0,0.0
2026-04-04T18:30:28.499405,290.0,0,0,0.0
2026-04-04T18:30:29.001178,291.0,0,0,0.0
2026-04-04T18:30:29.502619,292.0,0,0,0.0
2026-04-04T18:30:30.002948,293.0,0,0,0.0
2026-04-04T18:30:30.504306,294.0,0,0,0.0
2026-04-04T18:30:31.007087,295.0,0,0,0.0
2026-04-04T18:30:31.508738,296.0,0,0,0.0
2026-04-04T18:30:32.010702,297.0,0,0,0.0
2026-04-04T18:30:32.511049,298.0,0,0,0.0
2026-04-04T18:30:33.015990,299.0,0,0,0.0
2026-04-04T18:30:33.517871,300.0,0,0,0.0
2026-04-04T18:30:34.020134,301.0,0,0,0.0
2026-04-04T18:30:34.521755,302.0,0,0,0.0
2026-04-04T18:30:35.022086,303.0,0,0,0.0
2026-04-04T18:30:35.524396,304.0,0,0,0.0
2026-04-04T18:30:36.025900,305.0,0,0,0.0
2026-04-04T18:30:36.526222,306.0,0,0,0.0
2026-04-04T18:30:37.030844,307.0,0,0,0.0
2026-04-04T18:30:37.531191,308.0,0,0,0.0
2026-04-04T18:30:38.034617,309.0,0,0,0.0
2026-04-04T18:30:38.535241,310.0,0,0,0.0
2026-04-04T18:30:39.039820,311.0,0,0,0.0
2026-04-04T18:30:39.541402,312.0,0,0,0.0
2026-04-04T18:30:40.042990,313.0,0,0,0.0
2026-04-04T18:30:40.544536,314.0,0,0,0.0
2026-04-04T18:30:41.045109,315.0,0,0,0.0
2026-04-04T18:30:41.548492,316.0,0,0,0.0
2026-04-04T18:30:42.051079,317.0,0,0,0.0
2026-04-04T18:30:42.552786,318.0,0,0,0.0
2026-04-04T18:30:43.055637,319.0,0,0,0.0
2026-04-04T18:30:43.557177,320.0,0,0,0.0
2026-04-04T18:30:44.057487,321.0,0,0,0.0
2026-04-04T18:30:44.559949,322.0,0,0,0.0
2026-04-04T18:30:45.062041,323.0,0,0,0.0
2026-04-04T18:30:45.566888,324.0,0,0,0.0
2026-04-04T18:30:46.068597,325.0,0,0,0.0
2026-04-04T18:30:46.570433,326.0,0,0,0.0
2026-04-04T18:30:47.072042,327.0,0,0,0.0
2026-04-04T18:30:47.572356,328.0,0,0,0.0
2026-04-04T18:30:48.074143,329.0,0,0,0.0
2026-04-04T18:30:48.577446,330.0,0,0,0.0
2026-04-04T18:30:49.079980,331.0,0,0,0.0
2026-04-04T18:30:49.581676,332.0,0,0,0.0
2026-04-04T18:30:50.083141,333.0,0,0,0.0
2026-04-04T18:30:50.583538,334.0,0,0,0.0
2026-04-04T18:30:51.083966,335.0,0,0,0.0
2026-04-04T18:30:51.584249,336.0,0,0,0.0
2026-04-04T18:30:52.084565,337.0,0,0,0.0
2026-04-04T18:30:52.584979,338.0,0,0,0.0
2026-04-04T18:30:53.085358,339.0,0,0,0.0
2026-04-04T18:30:53.585616,340.0,0,0,0.0
2026-04-04T18:30:54.085877,341.0,0,0,0.0
2026-04-04T18:30:54.586158,342.0,0,0,0.0
2026-04-04T18:30:55.086412,343.0,0,0,0.0
2026-04-04T18:30:55.586684,344.0,0,0,0.0
2026-04-04T18:30:56.087021,345.0,0,0,0.0
2026-04-04T18:30:56.587345,346.0,0,0,0.0
2026-04-04T18:30:57.087776,347.0,0,0,0.0
2026-04-04T18:30:57.588140,348.0,0,0,0.0
2026-04-04T18:30:58.088448,349.0,0,0,0.0
2026-04-04T18:30:58.588747,350.0,0,0,0.0
2026-04-04T18:30:59.089052,351.0,0,0,0.0
2026-04-04T18:30:59.589326,352.0,0,0,0.0
2026-04-04T18:31:00.089841,353.0,0,0,0.0
2026-04-04T18:31:00.590803,354.0,0,0,0.0
2026-04-04T18:31:01.091088,355.0,0,0,0.0
2026-04-04T18:31:01.591360,356.0,0,0,0.0
2026-04-04T18:31:02.091598,357.0,0,0,0.0
2026-04-04T18:31:02.591834,358.0,0,0,0.0
2026-04-04T18:31:03.092123,359.0,0,0,0.0
2026-04-04T18:31:03.592514,360.0,0,0,0.0
2026-04-04T18:31:04.092845,361.0,0,0,0.0
2026-04-04T18:31:04.593394,362.0,0,0,0.0
2026-04-04T18:31:05.094502,363.0,0,0,0.0
2026-04-04T18:31:05.595260,364.0,0,0,0.0
2026-04-04T18:31:06.095651,365.0,0,0,0.0
2026-04-04T18:31:06.595984,366.0,0,0,0.0
2026-04-04T18:31:07.096295,367.0,0,0,0.0
2026-04-04T18:31:07.596677,368.0,0,0,0.0
2026-04-04T18:31:08.096934,369.0,0,0,0.0
2026-04-04T18:31:08.597186,370.0,0,0,0.0
2026-04-04T18:31:09.097461,371.0,0,0,0.0
2026-04-04T18:31:09.597763,372.0,0,0,0.0
2026-04-04T18:31:10.098055,373.0,0,0,0.0
2026-04-04T18:31:10.598362,374.0,0,0,0.0
2026-04-04T18:31:11.098647,375.0,0,0,0.0
2026-04-04T18:31:11.598935,376.0,0,0,0.0
2026-04-04T18:31:12.099180,377.0,0,0,0.0
2026-04-04T18:31:12.599431,378.0,0,0,0.0
2026-04-04T18:31:13.099719,379.0,0,0,0.0
2026-04-04T18:31:13.600073,380.0,0,0,0.0
2026-04-04T18:31:14.100355,381.0,0,0,0.0
2026-04-04T18:31:14.600679,382.0,0,0,0.0
2026-04-04T18:31:15.100929,383.0,0,0,0.0
2026-04-04T18:31:15.601239,384.0,0,0,0.0
2026-04-04T18:31:16.101601,385.0,0,0,0.0
2026-04-04T18:31:16.601914,386.0,0,0,0.0
2026-04-04T18:31:17.102163,387.0,0,0,0.0
2026-04-04T18:31:17.602434,388.0,0,0,0.0
2026-04-04T18:31:18.102704,389.0,0,0,0.0
2026-04-04T18:31:18.603013,390.0,0,0,0.0
2026-04-04T18:31:19.103278,391.0,0,0,0.0
2026-04-04T18:31:19.603629,392.0,0,0,0.0
2026-04-04T18:31:20.104079,393.0,0,0,0.0
2026-04-04T18:31:20.604415,394.0,0,0,0.0
2026-04-04T18:31:21.104815,395.0,0,0,0.0
2026-04-04T18:31:21.605177,396.0,0,0,0.0
2026-04-04T18:31:22.105481,397.0,0,0,0.0
2026-04-04T18:31:22.605776,398.0,0,0,0.0
2026-04-04T18:31:23.106160,399.0,0,0,0.0
2026-04-04T18:31:23.606568,400.0,0,0,0.0
2026-04-04T18:31:24.107011,401.0,0,0,0.0
2026-04-04T18:31:24.607301,402.0,0,0,0.0
2026-04-04T18:31:25.107573,403.0,0,0,0.0
2026-04-04T18:31:25.607886,404.0,0,0,0.0
2026-04-04T18:31:26.108190,405.0,0,0,0.0
2026-04-04T18:31:26.608502,406.0,0,0,0.0
2026-04-04T18:31:27.108786,407.0,0,0,0.0
2026-04-04T18:31:27.609254,408.0,0,0,0.0
2026-04-04T18:31:28.109959,409.0,0,0,0.0
2026-04-04T18:31:28.610806,410.0,0,0,0.0
2026-04-04T18:31:29.111283,411.0,0,0,0.0
2026-04-04T18:31:29.611727,412.0,0,0,0.0
2026-04-04T18:31:30.112433,413.0,0,0,0.0
2026-04-04T18:31:30.612784,414.0,0,0,0.0
2026-04-04T18:31:31.113203,415.0,0,0,0.0
2026-04-04T18:31:31.613600,416.0,0,0,0.0
2026-04-04T18:31:32.113946,417.0,0,0,0.0
2026-04-04T18:31:32.614321,418.0,0,0,0.0
2026-04-04T18:31:33.114615,419.0,0,0,0.0
2026-04-04T18:31:33.614922,420.0,0,0,0.0
2026-04-04T18:31:34.115298,421.0,0,0,0.0
2026-04-04T18:31:34.615611,422.0,0,0,0.0
2026-04-04T18:31:35.115960,423.0,0,0,0.0
2026-04-04T18:31:35.616293,424.0,0,0,0.0
2026-04-04T18:31:36.116555,425.0,0,0,0.0
2026-04-04T18:31:36.616822,426.0,0,0,0.0
2026-04-04T18:31:37.117117,427.0,0,0,0.0
2026-04-04T18:31:37.617385,428.0,0,0,0.0
2026-04-04T18:31:38.117673,429.0,0,0,0.0
2026-04-04T18:31:38.618045,430.0,0,0,0.0
2026-04-04T18:31:39.118364,431.0,0,0,0.0
2026-04-04T18:31:39.618653,432.0,0,0,0.0
2026-04-04T18:31:40.118939,433.0,0,0,0.0
2026-04-04T18:31:40.619238,434.0,0,0,0.0
2026-04-04T18:31:41.119523,435.0,0,0,0.0
2026-04-04T18:31:41.619776,436.0,0,0,0.0
2026-04-04T18:31:42.120044,437.0,0,0,0.0
2026-04-04T18:31:42.620327,438.0,0,0,0.0
2026-04-04T18:31:43.120595,439.0,0,0,0.0
2026-04-04T18:31:43.620882,440.0,0,0,0.0
2026-04-04T18:31:44.121184,441.0,0,0,0.0
2026-04-04T18:31:44.621471,442.0,0,0,0.0
2026-04-04T18:31:45.121763,443.0,0,0,0.0
2026-04-04T18:31:45.622061,444.0,0,0,0.0
2026-04-04T18:31:46.122303,445.0,0,0,0.0
2026-04-04T18:31:46.622554,446.0,0,0,0.0
2026-04-04T18:31:47.122843,447.0,0,0,0.0
2026-04-04T18:31:47.623128,448.0,0,0,0.0
2026-04-04T18:31:48.123382,449.0,0,0,0.0
2026-04-04T18:31:48.623627,450.0,0,0,0.0
2026-04-04T18:31:49.123873,451.0,0,0,0.0
2026-04-04T18:31:49.624154,452.0,0,0,0.0
2026-04-04T18:31:50.124425,453.0,0,0,0.0
2026-04-04T18:31:50.624677,454.0,0,0,0.0
2026-04-04T18:31:51.125121,455.0,0,0,0.0
2026-04-04T18:31:51.625507,456.0,0,0,0.0
2026-04-04T18:31:52.125998,457.0,0,0,0.0
2026-04-04T18:31:52.626441,458.0,0,0,0.0
2026-04-04T18:31:53.126768,459.0,0,0,0.0
2026-04-04T18:31:53.627195,460.0,0,0,0.0
2026-04-04T18:31:54.127638,461.0,0,0,0.0
2026-04-04T18:31:54.628037,462.0,0,0,0.0
2026-04-04T18:31:55.128378,463.0,0,0,0.0
2026-04-04T18:31:55.628661,464.0,0,0,0.0
2026-04-04T18:31:56.128929,465.0,0,0,0.0
2026-04-04T18:31:56.629236,466.0,0,0,0.0
2026-04-04T18:31:57.129617,467.0,0,0,0.0
2026-04-04T18:31:57.629963,468.0,0,0,0.0
2026-04-04T18:31:58.130254,469.0,0,0,0.0
2026-04-04T18:31:58.630602,470.0,0,0,0.0
2026-04-04T18:31:59.131038,471.0,0,0,0.0
2026-04-04T18:31:59.631317,472.0,0,0,0.0
2026-04-04T18:32:00.131577,473.0,0,0,0.0
2026-04-04T18:32:00.631922,474.0,0,0,0.0
2026-04-04T18:32:01.132250,475.0,0,0,0.0
2026-04-04T18:32:01.632564,476.0,0,0,0.0
2026-04-04T18:32:02.132994,477.0,0,0,0.0
2026-04-04T18:32:02.633274,478.0,0,0,0.0
2026-04-04T18:32:03.133627,479.0,0,0,0.0
2026-04-04T18:32:03.633915,480.0,0,0,0.0
2026-04-04T18:32:04.134278,481.0,0,0,0.0
2026-04-04T18:32:04.634631,482.0,0,0,0.0
2026-04-04T18:32:05.134976,483.0,0,0,0.0
2026-04-04T18:32:05.635311,484.0,0,0,0.0
2026-04-04T18:32:06.135619,485.0,0,0,0.0
2026-04-04T18:32:06.635939,486.0,0,0,0.0
2026-04-04T18:32:07.136233,487.0,0,0,0.0
2026-04-04T18:32:07.636489,488.0,0,0,0.0
2026-04-04T18:32:08.136779,489.0,0,0,0.0
2026-04-04T18:32:08.637137,490.0,0,0,0.0
2026-04-04T18:32:09.137424,491.0,0,0,0.0
2026-04-04T18:32:09.637686,492.0,0,0,0.0
2026-04-04T18:32:10.137981,493.0,0,0,0.0
2026-04-04T18:32:10.638287,494.0,0,0,0.0
2026-04-04T18:32:11.138625,495.0,0,0,0.0
2026-04-04T18:32:11.639031,496.0,0,0,0.0
2026-04-04T18:32:12.139284,497.0,0,0,0.0
2026-04-04T18:32:12.639549,498.0,0,0,0.0
